DestinationID,Name,Type,State,Popularity,PredRating,VisitProb,ContentSim,HybridScore,UserID
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.9666666666666667,0.5532019032877642,0.9856783008571013,219
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.93,0.5532019032877642,0.9821907824361547,219
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.9466666666666667,0.5532019032877642,0.9795938254986416,219
386,Taj Mahal,Historical,Uttar Pradesh,9.46333200145262,4.9268704922244435,0.9244444444444446,0.1663855213694729,0.883673629060749,220
651,Taj Mahal,Historical,Uttar Pradesh,9.464391796425565,4.928995063123446,0.9177777777777779,0.1663855213694729,0.8818498870556264,220
216,Taj Mahal,Historical,Uttar Pradesh,9.36720219996661,4.734159086737501,0.9577777777777777,0.1663855213694729,0.8745834839871676,220
671,Taj Mahal,Historical,Uttar Pradesh,9.406991630850325,4.8139249557041826,0.931111111111111,0.1663855213694729,0.8744152745037452,220
916,Taj Mahal,Historical,Uttar Pradesh,9.39676149780104,4.793416608783971,0.9377777777777777,0.1663855213694729,0.8744006389067469,220
619,Kerala Backwaters,Nature,Kerala,9.4345443222489,4.869159833986338,0.8572222222222221,0.21226523712147086,0.9437951780295062,221
944,Kerala Backwaters,Nature,Kerala,9.429650079998778,4.8593483469320145,0.8538888888888888,0.21226523712147086,0.941807317914678,221
589,Kerala Backwaters,Nature,Kerala,9.427997305985516,4.856035030997471,0.8538888888888888,0.21226523712147086,0.9414759863212236,221
969,Kerala Backwaters,Nature,Kerala,9.409359526915562,4.81867187676014,0.8272222222222222,0.21226523712147086,0.9296859796223227,221
389,Kerala Backwaters,Nature,Kerala,9.40914617773771,4.818244175680062,0.8272222222222222,0.21226523712147086,0.9296432095143148,221
638,Jaipur City,City,Rajasthan,9.315119560288965,4.629749023067395,0.82,0.5532019032877642,0.9122992266310639,222
803,Jaipur City,City,Rajasthan,9.31045957210701,4.620407145125126,0.8133333333333334,0.5532019032877642,0.90933801180981,222
138,Jaipur City,City,Rajasthan,9.195643436953048,4.390235248002061,0.8866666666666667,0.5532019032877642,0.9086181193948009,222
123,Jaipur City,City,Rajasthan,9.31595003961975,4.631413884916578,0.8066666666666666,0.5532019032877642,0.908411658761928,222
498,Jaipur City,City,Rajasthan,9.324413281531497,4.648380145312174,0.8,0.5532019032877642,0.9080812577744608,222
797,Goa Beaches,Beach,Goa,9.120638441373126,4.239872739255466,0.88,0.2354208892509872,0.8925187424570151,223
902,Goa Beaches,Beach,Goa,9.115849499250787,4.230272347359039,0.8733333333333333,0.2354208892509872,0.8894608011694702,223
702,Goa Beaches,Beach,Goa,9.111768717459087,4.2220916044218075,0.8733333333333333,0.2354208892509872,0.8886427268757473,223
7,Goa Beaches,Beach,Goa,9.14506834197403,4.288847359070858,0.7933333333333333,0.2354208892509872,0.8701434771658272,223
217,Goa Beaches,Beach,Goa,9.14476464169103,4.288238531137386,0.7933333333333333,0.2354208892509872,0.8700825943724799,223
619,Kerala Backwaters,Nature,Kerala,9.4345443222489,4.869159833986338,0.8572222222222221,0.21226523712147086,0.9437951780295062,224
944,Kerala Backwaters,Nature,Kerala,9.429650079998778,4.8593483469320145,0.8538888888888888,0.21226523712147086,0.941807317914678,224
589,Kerala Backwaters,Nature,Kerala,9.427997305985516,4.856035030997471,0.8538888888888888,0.21226523712147086,0.9414759863212236,224
969,Kerala Backwaters,Nature,Kerala,9.409359526915562,4.81867187676014,0.8272222222222222,0.21226523712147086,0.9296859796223227,224
389,Kerala Backwaters,Nature,Kerala,9.40914617773771,4.818244175680062,0.8272222222222222,0.21226523712147086,0.9296432095143148,224
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.75,0.5532019032877642,0.9183057415690254,225
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.716111111111111,0.5532019032877642,0.9137780540653255,225
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.7322222222222223,0.5532019032877642,0.9109772590331544,225
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.6983333333333334,0.5532019032877642,0.9048427774566128,225
83,Jaipur City,City,Rajasthan,9.25520276869782,4.5096338356717585,0.7466666666666667,0.5532019032877642,0.8745388025615892,225
987,Goa Beaches,Beach,Goa,9.499811031053753,5.0,0.8266666666666667,0.2354208892509872,0.9513513513513514,226
72,Goa Beaches,Beach,Goa,9.49812898326928,4.996627998938612,0.8133333333333334,0.2354208892509872,0.9469600971911585,226
837,Goa Beaches,Beach,Goa,9.49270628520052,4.98575711654618,0.8066666666666666,0.2354208892509872,0.9438459819248883,226
912,Goa Beaches,Beach,Goa,9.4380138836961,4.876115263546964,0.8066666666666666,0.2354208892509872,0.9328817966249667,226
172,Goa Beaches,Beach,Goa,9.486279939461564,4.972874221748157,0.7733333333333333,0.2354208892509872,0.9324225573099509,226
630,Leh Ladakh,Adventure,Jammu and Kashmir,9.26454156504302,4.528355319971314,0.8933333333333333,0.21226523712147086,0.9224301265917261,227
740,Leh Ladakh,Adventure,Jammu and Kashmir,9.263891738676694,4.527052613105791,0.8933333333333333,0.21226523712147086,0.9222998559051738,227
725,Leh Ladakh,Adventure,Jammu and Kashmir,9.339552233237942,4.678729200608753,0.84,0.21226523712147086,0.9212512984392538,227
295,Leh Ladakh,Adventure,Jammu and Kashmir,9.301807912303714,4.603063163397141,0.86,0.21226523712147086,0.9197657757991735,227
485,Leh Ladakh,Adventure,Jammu and Kashmir,9.307482015375824,4.614438037380036,0.8533333333333334,0.21226523712147086,0.9188762361704361,227
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.75,0.5532019032877642,0.9183057415690254,228
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.716111111111111,0.5532019032877642,0.9137780540653255,228
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.7322222222222223,0.5532019032877642,0.9109772590331544,228
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.6983333333333334,0.5532019032877642,0.9048427774566128,228
83,Jaipur City,City,Rajasthan,9.25520276869782,4.5096338356717585,0.7466666666666667,0.5532019032877642,0.8745388025615892,228
366,Taj Mahal,Historical,Uttar Pradesh,9.266030293290664,4.531339773372409,0.9535714285714285,0.1663855213694729,0.8531526522025081,229
336,Taj Mahal,Historical,Uttar Pradesh,9.26879230848542,4.53687678501635,0.9452380952380952,0.1663855213694729,0.8511895748434124,229
676,Taj Mahal,Historical,Uttar Pradesh,9.263552559071387,4.526372659777679,0.9369047619047618,0.1663855213694729,0.8476223837960553,229
206,Taj Mahal,Historical,Uttar Pradesh,9.282226276103572,4.563807858845071,0.9233333333333333,0.1663855213694729,0.8472671501073967,229
486,Taj Mahal,Historical,Uttar Pradesh,9.2500304022815,4.499264793123307,0.9352380952380952,0.1663855213694729,0.84440824142592,229
130,Leh Ladakh,Adventure,Jammu and Kashmir,9.46063445778344,4.92146272664276,0.8933333333333333,0.21226523712147086,0.9615340277663169,230
245,Leh Ladakh,Adventure,Jammu and Kashmir,9.459953313645835,4.920097237043614,0.8866666666666667,0.21226523712147086,0.9593566624798717,230
25,Leh Ladakh,Adventure,Jammu and Kashmir,9.416526131108329,4.833038767622362,0.9,0.21226523712147086,0.9547324481908077,230
40,Leh Ladakh,Adventure,Jammu and Kashmir,9.451473447708324,4.903097650464873,0.8733333333333333,0.21226523712147086,0.9535750711689364,230
595,Leh Ladakh,Adventure,Jammu and Kashmir,9.446618127599066,4.893364190623284,0.8666666666666667,0.21226523712147086,0.950560908858247,230
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.98,0.5532019032877642,0.9916977089554062,231
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.9666666666666667,0.5532019032877642,0.9897672829677104,231
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.9666666666666667,0.5532019032877642,0.9856783008571013,231
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.93,0.5532019032877642,0.9821907824361547,231
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.9466666666666667,0.5532019032877642,0.9795938254986416,231
527,Goa Beaches,Beach,Goa,9.240920636796004,4.481002446970207,1.0,0.2354208892509872,0.9481002446970208,232
822,Goa Beaches,Beach,Goa,9.22889675552697,4.456898173134784,0.9866666666666667,0.2354208892509872,0.9415518862789956,232
512,Goa Beaches,Beach,Goa,9.222486404593646,4.444047343122353,0.9866666666666667,0.2354208892509872,0.9402668032777526,232
117,Goa Beaches,Beach,Goa,9.21979801445382,4.438657927620248,0.9866666666666667,0.2354208892509872,0.939727861727542,232
972,Goa Beaches,Beach,Goa,9.215187537133938,4.429415304099283,0.9866666666666667,0.2354208892509872,0.9388035993754456,232
630,Leh Ladakh,Adventure,Jammu and Kashmir,9.26454156504302,4.528355319971314,0.8933333333333333,0.21226523712147086,0.9224301265917261,233
740,Leh Ladakh,Adventure,Jammu and Kashmir,9.263891738676694,4.527052613105791,0.8933333333333333,0.21226523712147086,0.9222998559051738,233
725,Leh Ladakh,Adventure,Jammu and Kashmir,9.339552233237942,4.678729200608753,0.84,0.21226523712147086,0.9212512984392538,233
295,Leh Ladakh,Adventure,Jammu and Kashmir,9.301807912303714,4.603063163397141,0.86,0.21226523712147086,0.9197657757991735,233
485,Leh Ladakh,Adventure,Jammu and Kashmir,9.307482015375824,4.614438037380036,0.8533333333333334,0.21226523712147086,0.9188762361704361,233
888,Jaipur City,City,Rajasthan,8.968588466673665,3.935058166920672,0.9133333333333333,0.5532019032877642,0.8691403344585646,234
223,Jaipur City,City,Rajasthan,8.936949815863377,3.8716321661268545,0.9066666666666666,0.5532019032877642,0.860767277526391,234
43,Jaipur City,City,Rajasthan,8.935833780679161,3.869394850480733,0.9066666666666666,0.5532019032877642,0.860543545961779,234
763,Jaipur City,City,Rajasthan,8.90257550420428,3.8027219862443475,0.9266666666666666,0.5532019032877642,0.859967630096516,234
518,Jaipur City,City,Rajasthan,8.92790148381448,3.853492975579278,0.9066666666666666,0.5532019032877642,0.8589533584716333,234
7,Goa Beaches,Beach,Goa,9.14506834197403,4.288847359070858,0.8866666666666667,0.2354208892509872,0.8946565479876227,235
217,Goa Beaches,Beach,Goa,9.14476464169103,4.288238531137386,0.8866666666666667,0.2354208892509872,0.8945956651942755,235
637,Goa Beaches,Beach,Goa,9.155871192324602,4.3105038323199665,0.86,0.2354208892509872,0.8887685040373658,235
247,Goa Beaches,Beach,Goa,9.153509849210488,4.305770047964613,0.86,0.2354208892509872,0.8882951256018303,235
212,Goa Beaches,Beach,Goa,9.149424673009314,4.297580495555054,0.86,0.2354208892509872,0.8874761703608745,235
630,Leh Ladakh,Adventure,Jammu and Kashmir,9.26454156504302,4.528355319971314,0.8933333333333333,0.21226523712147086,0.9224301265917261,236
740,Leh Ladakh,Adventure,Jammu and Kashmir,9.263891738676694,4.527052613105791,0.8933333333333333,0.21226523712147086,0.9222998559051738,236
725,Leh Ladakh,Adventure,Jammu and Kashmir,9.339552233237942,4.678729200608753,0.84,0.21226523712147086,0.9212512984392538,236
295,Leh Ladakh,Adventure,Jammu and Kashmir,9.301807912303714,4.603063163397141,0.86,0.21226523712147086,0.9197657757991735,236
485,Leh Ladakh,Adventure,Jammu and Kashmir,9.307482015375824,4.614438037380036,0.8533333333333334,0.21226523712147086,0.9188762361704361,236
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.75,0.5532019032877642,0.9183057415690254,237
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.716111111111111,0.5532019032877642,0.9137780540653255,237
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.7322222222222223,0.5532019032877642,0.9109772590331544,237
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.6983333333333334,0.5532019032877642,0.9048427774566128,237
83,Jaipur City,City,Rajasthan,9.25520276869782,4.5096338356717585,0.7466666666666667,0.5532019032877642,0.8745388025615892,237
987,Goa Beaches,Beach,Goa,9.499811031053753,5.0,0.8266666666666667,0.2354208892509872,0.9513513513513514,238
72,Goa Beaches,Beach,Goa,9.49812898326928,4.996627998938612,0.8133333333333334,0.2354208892509872,0.9469600971911585,238
837,Goa Beaches,Beach,Goa,9.49270628520052,4.98575711654618,0.8066666666666666,0.2354208892509872,0.9438459819248883,238
912,Goa Beaches,Beach,Goa,9.4380138836961,4.876115263546964,0.8066666666666666,0.2354208892509872,0.9328817966249667,238
172,Goa Beaches,Beach,Goa,9.486279939461564,4.972874221748157,0.7733333333333333,0.2354208892509872,0.9324225573099509,238
694,Kerala Backwaters,Nature,Kerala,9.22776324553234,4.454625825737601,0.9333333333333333,0.21226523712147086,0.9271884708986333,239
824,Kerala Backwaters,Nature,Kerala,9.206043310589514,4.411083873864058,0.94,0.21226523712147086,0.9248647325640709,239
725,Leh Ladakh,Adventure,Jammu and Kashmir,9.339552233237942,4.678729200608753,0.8483333333333334,0.21226523712147086,0.923710483512652,239
839,Kerala Backwaters,Nature,Kerala,9.19673720089384,4.3924279164882405,0.94,0.21226523712147086,0.9229991368264892,239
485,Leh Ladakh,Adventure,Jammu and Kashmir,9.307482015375824,4.614438037380036,0.8666666666666667,0.21226523712147086,0.9228651235349579,239
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.98,0.5532019032877642,0.9916977089554062,240
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.9666666666666667,0.5532019032877642,0.9897672829677104,240
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.9666666666666667,0.5532019032877642,0.9856783008571013,240
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.93,0.5532019032877642,0.9821907824361547,240
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.9466666666666667,0.5532019032877642,0.9795938254986416,240
797,Goa Beaches,Beach,Goa,9.120638441373126,4.239872739255466,0.88,0.2354208892509872,0.8925187424570151,241
902,Goa Beaches,Beach,Goa,9.115849499250787,4.230272347359039,0.8733333333333333,0.2354208892509872,0.8894608011694702,241
702,Goa Beaches,Beach,Goa,9.111768717459087,4.2220916044218075,0.8733333333333333,0.2354208892509872,0.8886427268757473,241
7,Goa Beaches,Beach,Goa,9.14506834197403,4.288847359070858,0.7933333333333333,0.2354208892509872,0.8701434771658272,241
217,Goa Beaches,Beach,Goa,9.14476464169103,4.288238531137386,0.7933333333333333,0.2354208892509872,0.8700825943724799,241
130,Leh Ladakh,Adventure,Jammu and Kashmir,9.46063445778344,4.92146272664276,0.8933333333333333,0.21226523712147086,0.9615340277663169,242
245,Leh Ladakh,Adventure,Jammu and Kashmir,9.459953313645835,4.920097237043614,0.8866666666666667,0.21226523712147086,0.9593566624798717,242
25,Leh Ladakh,Adventure,Jammu and Kashmir,9.416526131108329,4.833038767622362,0.9,0.21226523712147086,0.9547324481908077,242
40,Leh Ladakh,Adventure,Jammu and Kashmir,9.451473447708324,4.903097650464873,0.8733333333333333,0.21226523712147086,0.9535750711689364,242
595,Leh Ladakh,Adventure,Jammu and Kashmir,9.446618127599066,4.893364190623284,0.8666666666666667,0.21226523712147086,0.950560908858247,242
83,Jaipur City,City,Rajasthan,9.25520276869782,4.5096338356717585,0.7066666666666667,0.5532019032877642,0.8658282484320408,243
208,Jaipur City,City,Rajasthan,9.232664943302456,4.464452258872269,0.7,0.5532019032877642,0.8592830637250648,243
873,Jaipur City,City,Rajasthan,9.231967797202106,4.463054690139665,0.7,0.5532019032877642,0.8591433068518044,243
428,Jaipur City,City,Rajasthan,9.229663135604667,4.458434535216337,0.6866666666666666,0.5532019032877642,0.8546272373054176,243
3,Jaipur City,City,Rajasthan,9.225372007612826,4.449832111268208,0.6733333333333333,0.5532019032877642,0.8497129408565505,243
527,Goa Beaches,Beach,Goa,9.240920636796004,4.481002446970207,1.0,0.2354208892509872,0.9481002446970208,244
822,Goa Beaches,Beach,Goa,9.22889675552697,4.456898173134784,0.9866666666666667,0.2354208892509872,0.9415518862789956,244
512,Goa Beaches,Beach,Goa,9.222486404593646,4.444047343122353,0.9866666666666667,0.2354208892509872,0.9402668032777526,244
117,Goa Beaches,Beach,Goa,9.21979801445382,4.438657927620248,0.9866666666666667,0.2354208892509872,0.939727861727542,244
972,Goa Beaches,Beach,Goa,9.215187537133938,4.429415304099283,0.9866666666666667,0.2354208892509872,0.9388035993754456,244
630,Leh Ladakh,Adventure,Jammu and Kashmir,9.26454156504302,4.528355319971314,0.8933333333333333,0.21226523712147086,0.9224301265917261,245
740,Leh Ladakh,Adventure,Jammu and Kashmir,9.263891738676694,4.527052613105791,0.8933333333333333,0.21226523712147086,0.9222998559051738,245
725,Leh Ladakh,Adventure,Jammu and Kashmir,9.339552233237942,4.678729200608753,0.84,0.21226523712147086,0.9212512984392538,245
295,Leh Ladakh,Adventure,Jammu and Kashmir,9.301807912303714,4.603063163397141,0.86,0.21226523712147086,0.9197657757991735,245
485,Leh Ladakh,Adventure,Jammu and Kashmir,9.307482015375824,4.614438037380036,0.8533333333333334,0.21226523712147086,0.9188762361704361,245
593,Jaipur City,City,Rajasthan,9.468508271221934,4.937247359824331,0.98,0.5532019032877642,0.9916977089554062,246
468,Jaipur City,City,Rajasthan,9.47910151784028,4.958483640487915,0.9666666666666667,0.5532019032877642,0.9897672829677104,246
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.9666666666666667,0.5532019032877642,0.9856783008571013,246
653,Jaipur City,City,Rajasthan,9.496920384788352,4.994205121658843,0.93,0.5532019032877642,0.9821907824361547,246
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.9466666666666667,0.5532019032877642,0.9795938254986416,246
797,Goa Beaches,Beach,Goa,9.120638441373126,4.239872739255466,0.88,0.2354208892509872,0.8925187424570151,247
902,Goa Beaches,Beach,Goa,9.115849499250787,4.230272347359039,0.8733333333333333,0.2354208892509872,0.8894608011694702,247
702,Goa Beaches,Beach,Goa,9.111768717459087,4.2220916044218075,0.8733333333333333,0.2354208892509872,0.8886427268757473,247
7,Goa Beaches,Beach,Goa,9.14506834197403,4.288847359070858,0.7933333333333333,0.2354208892509872,0.8701434771658272,247
217,Goa Beaches,Beach,Goa,9.14476464169103,4.288238531137386,0.7933333333333333,0.2354208892509872,0.8700825943724799,247
40,Leh Ladakh,Adventure,Jammu and Kashmir,9.451473447708324,4.903097650464873,0.9266666666666666,0.21226523712147086,0.972066521803244,248
130,Leh Ladakh,Adventure,Jammu and Kashmir,9.46063445778344,4.92146272664276,0.92,0.21226523712147086,0.9718760023940058,248
245,Leh Ladakh,Adventure,Jammu and Kashmir,9.459953313645835,4.920097237043614,0.92,0.21226523712147086,0.9717394534340911,248
595,Leh Ladakh,Adventure,Jammu and Kashmir,9.446618127599066,4.893364190623284,0.9133333333333333,0.21226523712147086,0.9670391217650312,248
515,Leh Ladakh,Adventure,Jammu and Kashmir,9.481318666573411,4.96292835837904,0.8466666666666667,0.21226523712147086,0.9537252682703365,248
638,Jaipur City,City,Rajasthan,9.315119560288965,4.629749023067395,0.82,0.5532019032877642,0.9122992266310639,249
803,Jaipur City,City,Rajasthan,9.31045957210701,4.620407145125126,0.8133333333333334,0.5532019032877642,0.90933801180981,249
138,Jaipur City,City,Rajasthan,9.195643436953048,4.390235248002061,0.8866666666666667,0.5532019032877642,0.9086181193948009,249
123,Jaipur City,City,Rajasthan,9.31595003961975,4.631413884916578,0.8066666666666666,0.5532019032877642,0.908411658761928,249
498,Jaipur City,City,Rajasthan,9.324413281531497,4.648380145312174,0.8,0.5532019032877642,0.9080812577744608,249
527,Goa Beaches,Beach,Goa,9.240920636796004,4.481002446970207,1.0,0.2354208892509872,0.9481002446970208,250
822,Goa Beaches,Beach,Goa,9.22889675552697,4.456898173134784,0.9866666666666667,0.2354208892509872,0.9415518862789956,250
512,Goa Beaches,Beach,Goa,9.222486404593646,4.444047343122353,0.9866666666666667,0.2354208892509872,0.9402668032777526,250
117,Goa Beaches,Beach,Goa,9.21979801445382,4.438657927620248,0.9866666666666667,0.2354208892509872,0.939727861727542,250
972,Goa Beaches,Beach,Goa,9.215187537133938,4.429415304099283,0.9866666666666667,0.2354208892509872,0.9388035993754456,250
40,Leh Ladakh,Adventure,Jammu and Kashmir,9.451473447708324,4.903097650464873,0.9266666666666666,0.21226523712147086,0.972066521803244,251
130,Leh Ladakh,Adventure,Jammu and Kashmir,9.46063445778344,4.92146272664276,0.92,0.21226523712147086,0.9718760023940058,251
245,Leh Ladakh,Adventure,Jammu and Kashmir,9.459953313645835,4.920097237043614,0.92,0.21226523712147086,0.9717394534340911,251
595,Leh Ladakh,Adventure,Jammu and Kashmir,9.446618127599066,4.893364190623284,0.9133333333333333,0.21226523712147086,0.9670391217650312,251
515,Leh Ladakh,Adventure,Jammu and Kashmir,9.481318666573411,4.96292835837904,0.8466666666666667,0.21226523712147086,0.9537252682703365,251
508,Jaipur City,City,Rajasthan,9.43596338151704,4.872004621989693,0.7133333333333334,0.5532019032877642,0.9006232809909156,252
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.6933333333333334,0.5532019032877642,0.8991419322737528,252
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.6933333333333334,0.5532019032877642,0.8991385379963741,252
263,Jaipur City,City,Rajasthan,9.407835019184882,4.815615696232212,0.7266666666666667,0.5532019032877642,0.8990112340527514,252
638,Jaipur City,City,Rajasthan,9.315119560288965,4.629749023067395,0.78,0.5532019032877642,0.8965319492866053,252
366,Taj Mahal,Historical,Uttar Pradesh,9.266030293290664,4.531339773372409,0.9535714285714285,0.1663855213694729,0.8531526522025081,253
336,Taj Mahal,Historical,Uttar Pradesh,9.26879230848542,4.53687678501635,0.9452380952380952,0.1663855213694729,0.8511895748434124,253
676,Taj Mahal,Historical,Uttar Pradesh,9.263552559071387,4.526372659777679,0.9369047619047618,0.1663855213694729,0.8476223837960553,253
206,Taj Mahal,Historical,Uttar Pradesh,9.282226276103572,4.563807858845071,0.9233333333333333,0.1663855213694729,0.8472671501073967,253
486,Taj Mahal,Historical,Uttar Pradesh,9.2500304022815,4.499264793123307,0.9352380952380952,0.1663855213694729,0.84440824142592,253
130,Leh Ladakh,Adventure,Jammu and Kashmir,9.46063445778344,4.92146272664276,0.8933333333333333,0.21226523712147086,0.9615340277663169,254
245,Leh Ladakh,Adventure,Jammu and Kashmir,9.459953313645835,4.920097237043614,0.8866666666666667,0.21226523712147086,0.9593566624798717,254
25,Leh Ladakh,Adventure,Jammu and Kashmir,9.416526131108329,4.833038767622362,0.9,0.21226523712147086,0.9547324481908077,254
40,Leh Ladakh,Adventure,Jammu and Kashmir,9.451473447708324,4.903097650464873,0.8733333333333333,0.21226523712147086,0.9535750711689364,254
595,Leh Ladakh,Adventure,Jammu and Kashmir,9.446618127599066,4.893364190623284,0.8666666666666667,0.21226523712147086,0.950560908858247,254
83,Jaipur City,City,Rajasthan,9.25520276869782,4.5096338356717585,0.7066666666666667,0.5532019032877642,0.8658282484320408,255
208,Jaipur City,City,Rajasthan,9.232664943302456,4.464452258872269,0.7,0.5532019032877642,0.8592830637250648,255
873,Jaipur City,City,Rajasthan,9.231967797202106,4.463054690139665,0.7,0.5532019032877642,0.8591433068518044,255
428,Jaipur City,City,Rajasthan,9.229663135604667,4.458434535216337,0.6866666666666666,0.5532019032877642,0.8546272373054176,255
3,Jaipur City,City,Rajasthan,9.225372007612826,4.449832111268208,0.6733333333333333,0.5532019032877642,0.8497129408565505,255
366,Taj Mahal,Historical,Uttar Pradesh,9.266030293290664,4.531339773372409,0.9535714285714285,0.1663855213694729,0.8531526522025081,256
336,Taj Mahal,Historical,Uttar Pradesh,9.26879230848542,4.53687678501635,0.9452380952380952,0.1663855213694729,0.8511895748434124,256
676,Taj Mahal,Historical,Uttar Pradesh,9.263552559071387,4.526372659777679,0.9369047619047618,0.1663855213694729,0.8476223837960553,256
206,Taj Mahal,Historical,Uttar Pradesh,9.282226276103572,4.563807858845071,0.9233333333333333,0.1663855213694729,0.8472671501073967,256
486,Taj Mahal,Historical,Uttar Pradesh,9.2500304022815,4.499264793123307,0.9352380952380952,0.1663855213694729,0.84440824142592,256
114,Kerala Backwaters,Nature,Kerala,9.46714704036077,4.934518500423897,0.9177777777777777,0.21226523712147086,0.9686473807686466,257
619,Kerala Backwaters,Nature,Kerala,9.4345443222489,4.869159833986338,0.931111111111111,0.21226523712147086,0.9661338604936058,257
944,Kerala Backwaters,Nature,Kerala,9.429650079998778,4.8593483469320145,0.931111111111111,0.21226523712147086,0.9651527117881735,257
969,Kerala Backwaters,Nature,Kerala,9.409359526915562,4.81867187676014,0.9444444444444444,0.21226523712147086,0.9651074111397011,257
389,Kerala Backwaters,Nature,Kerala,9.40914617773771,4.818244175680062,0.9444444444444444,0.21226523712147086,0.9650646410316932,257
638,Jaipur City,City,Rajasthan,9.315119560288965,4.629749023067395,0.82,0.5532019032877642,0.9122992266310639,258
803,Jaipur City,City,Rajasthan,9.31045957210701,4.620407145125126,0.8133333333333334,0.5532019032877642,0.90933801180981,258
138,Jaipur City,City,Rajasthan,9.195643436953048,4.390235248002061,0.8866666666666667,0.5532019032877642,0.9086181193948009,258
123,Jaipur City,City,Rajasthan,9.31595003961975,4.631413884916578,0.8066666666666666,0.5532019032877642,0.908411658761928,258
498,Jaipur City,City,Rajasthan,9.324413281531497,4.648380145312174,0.8,0.5532019032877642,0.9080812577744608,258
527,Goa Beaches,Beach,Goa,9.240920636796004,4.481002446970207,1.0,0.2354208892509872,0.9481002446970208,259
822,Goa Beaches,Beach,Goa,9.22889675552697,4.456898173134784,0.9866666666666667,0.2354208892509872,0.9415518862789956,259
512,Goa Beaches,Beach,Goa,9.222486404593646,4.444047343122353,0.9866666666666667,0.2354208892509872,0.9402668032777526,259
117,Goa Beaches,Beach,Goa,9.21979801445382,4.438657927620248,0.9866666666666667,0.2354208892509872,0.939727861727542,259
972,Goa Beaches,Beach,Goa,9.215187537133938,4.429415304099283,0.9866666666666667,0.2354208892509872,0.9388035993754456,259
114,Kerala Backwaters,Nature,Kerala,9.46714704036077,4.934518500423897,0.9177777777777777,0.21226523712147086,0.9686473807686466,260
619,Kerala Backwaters,Nature,Kerala,9.4345443222489,4.869159833986338,0.931111111111111,0.21226523712147086,0.9661338604936058,260
944,Kerala Backwaters,Nature,Kerala,9.429650079998778,4.8593483469320145,0.931111111111111,0.21226523712147086,0.9651527117881735,260
969,Kerala Backwaters,Nature,Kerala,9.409359526915562,4.81867187676014,0.9444444444444444,0.21226523712147086,0.9651074111397011,260
389,Kerala Backwaters,Nature,Kerala,9.40914617773771,4.818244175680062,0.9444444444444444,0.21226523712147086,0.9650646410316932,260
508,Jaipur City,City,Rajasthan,9.43596338151704,4.872004621989693,0.7133333333333334,0.5532019032877642,0.9006232809909156,261
8,Jaipur City,City,Rajasthan,9.4587045393854,4.917593819381824,0.6933333333333334,0.5532019032877642,0.8991419322737528,261
38,Jaipur City,City,Rajasthan,9.458687607787096,4.917559876608037,0.6933333333333334,0.5532019032877642,0.8991385379963741,261
263,Jaipur City,City,Rajasthan,9.407835019184882,4.815615696232212,0.7266666666666667,0.5532019032877642,0.8990112340527514,261
638,Jaipur City,City,Rajasthan,9.315119560288965,4.629749023067395,0.78,0.5532019032877642,0.8965319492866053,261
797,Goa Beaches,Beach,Goa,9.120638441373126,4.239872739255466,0.88,0.2354208892509872,0.8925187424570151,262
902,Goa Beaches,Beach,Goa,9.115849499250787,4.230272347359039,0.8733333333333333,0.2354208892509872,0.8894608011694702,262
702,Goa Beaches,Beach,Goa,9.111768717459087,4.2220916044218075,0.8733333333333333,0.2354208892509872,0.8886427268757473,262
